latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.78653,-97.15425,17356.15234,2.51817,3.32267,-0.55697
32.78642,-97.12231,17351.18359,2.08067,4.01017,-0.60226
32.78631,-97.09037,17345.80859,1.39317,4.63517,-0.58038
32.78619,-97.05844,17339.30859,0.64317,5.13517,-0.5359
32.78605,-97.0265,17335.77734,-0.04433,5.44767,-0.49084
32.78591,-96.99457,17333.77734,-0.54433,5.44767,-0.55663
32.78576,-96.96264,17333.15234,-0.60683,5.26017,-0.46708
32.7856,-96.9307,17335.02734,-0.04433,5.01017,-0.17902
32.78543,-96.89877,17338.80859,0.89317,4.82267,0.042
32.81384,-97.63333,17336.62109,0.45567,2.44767,-0.42178
32.81388,-97.60138,17335.30859,0.39317,2.13517,-0.42178
32.8139,-97.56943,17330.96484,0.08067,2.01017,-0.35553
32.81392,-97.53749,17330.58984,-0.29433,1.94767,-0.33335
32.81392,-97.50554,17335.68359,-0.54433,1.94767,-0.31108
32.81392,-97.47359,17336.46484,-0.54433,2.01017,-0.33284
32.81391,-97.44165,17334.96484,-0.23183,2.07267,-0.48671
32.81389,-97.4097,17333.96484,0.08067,2.19767,-0.57411
32.81386,-97.37775,17332.74609,0.39317,2.44767,-0.63952
32.81382,-97.3458,17332.80859,0.76817,2.82267,-0.61698
32.81377,-97.31386,17335.21484,1.20567,3.01017,-0.48494
32.81371,-97.28191,17341.40234,1.64317,3.01017,-0.41924
32.81364,-97.24996,17347.08984,2.08067,2.76017,-0.4637
32.81356,-97.21802,17357.08984,2.64317,2.57267,-0.53076
32.81348,-97.18607,17357.40234,2.89317,2.57267,-0.55429
32.81338,-97.15413,17354.46484,2.70567,2.88517,-0.62204
32.81327,-97.12218,17355.46484,2.20567,3.19767,-0.55613
32.81316,-97.09023,17351.62109,1.70567,3.57267,-0.17951
32.81303,-97.05829,17345.40234,1.20567,4.13517,0.08652
32.8129,-97.02634,17339.68359,0.58067,4.57267,-0.06875
32.81276,-96.99439,17336.65234,-0.10683,4.88517,-0.35704
32.81261,-96.96245,17334.71484,-0.48183,4.88517,-0.48922
32.81244,-96.9305,17331.68359,-0.10683,4.69767,-0.33365
32.81227,-96.89856,17332.68359,0.70567,4.57267,-0.1788
32.84069,-97.63337,17343.08984,0.14317,2.76017,-0.15639
32.84073,-97.60141,17335.87109,0.08067,2.32267,-0.22242
32.84075,-97.56946,17331.62109,-0.04433,2.07267,-0.31061
32.84077,-97.5375,17332.99609,-0.16933,1.88517,-0.39886
32.84077,-97.50554,17334.74609,-0.29433,1.76017,-0.37682
32.84077,-97.47358,17338.18359,-0.23183,1.69767,-0.44266
32.84076,-97.44163,17333.24609,-0.04433,1.76017,-0.57429
32.84074,-97.40967,17330.87109,0.20567,1.88517,-0.68327
32.84071,-97.37771,17331.08984,0.58067,2.26017,-0.68223
32.84067,-97.34575,17332.02734,1.01817,2.76017,-0.59376
32.84062,-97.31379,17332.52734,1.45567,3.26017,-0.41847
32.84056,-97.28184,17335.02734,1.83067,3.38517,-0.3092
32.84049,-97.24988,17338.52734,2.08067,3.19767,-0.30958
32.84041,-97.21792,17340.68359,2.45567,2.88517,-0.44199
32.84032,-97.18596,17345.87109,2.70567,2.51017,-0.46497
32.84023,-97.15401,17353.05859,2.51817,2.51017,-0.57655
32.84012,-97.12205,17358.96484,2.14317,2.63517,-0.20118
32.84001,-97.09009,17361.87109,1.89317,3.07267,0.59571
32.83988,-97.05813,17355.62109,1.64317,3.63517,0.55208
32.83975,-97.02618,17344.05859,1.14317,4.07267,0.26402
32.83961,-96.99422,17338.12109,0.39317,4.38517,-0.1353
32.83946,-96.96226,17334.58984,-0.16933,4.51017,-0.53365
32.83929,-96.93031,17330.55859,-0.04433,4.51017,-0.48819
32.83912,-96.89835,17330.24609,0.58067,4.51017,-0.31118
32.86754,-97.63342,17347.99609,-0.10683,3.19767,0.23994
32.86758,-97.60145,17337.71484,-0.16933,3.01017,0.15185
32.8676,-97.56948,17335.15234,-0.23183,2.76017,-0.0462
32.86762,-97.53751,17335.71484,-0.41933,2.38517,-0.20027
32.86763,-97.50554,17338.21484,-0.41933,1.88517,-0.28806
32.86762,-97.47357,17347.27734,-0.16933,1.57267,-0.41975
32.86761,-97.4416,17340.65234,0.08067,1.57267,-0.50704
32.86759,-97.40964,17333.40234,0.39317,1.94767,-0.46243
32.86756,-97.37767,17331.18359,0.83067,2.63517,-0.3962
32.86752,-97.3457,17333.12109,1.39317,3.44767,-0.28657
32.86747,-97.31373,17332.12109,1.70567,4.01017,-0.1554
32.86741,-97.28176,17333.33984,1.76817,4.07267,-0.11179
32.86734,-97.24979,17337.37109,1.76817,3.76017,-0.17783
32.86726,-97.21782,17338.52734,1.83067,3.19767,-0.39777
32.86718,-97.18585,17344.52734,1.95567,2.44767,-0.48612
32.86708,-97.15389,17350.18359,2.01817,1.94767,-0.70674
32.86697,-97.12192,17351.55859,2.01817,1.82267,-0.33294
32.86686,-97.08995,17354.46484,2.14317,2.26017,-0.04641
32.86673,-97.05798,17344.83984,1.95567,2.63517,-0.13506
32.8666,-97.02601,17338.27734,1.58067,3.13517,-0.02436
32.86646,-96.99404,17338.68359,0.95567,3.69767,-0.40151
32.86631,-96.96208,17333.80859,0.39317,4.01017,-0.75487
32.86614,-96.93011,17329.96484,0.33067,4.38517,-0.53221
32.86597,-96.89814,17329.83984,0.64317,4.63517,-0.26695
32.8944,-97.63347,17344.37109,-0.04433,3.44767,0.41603
32.89443,-97.60149,17343.68359,-0.23183,3.44767,0.30607
32.89446,-97.56951,17340.18359,-0.48183,3.26017,0.19604
32.89447,-97.53752,17338.99609,-0.79433,2.94767,0.12989
32.89448,-97.50554,17340.12109,-0.79433,2.51017,-0.02414
32.89447,-97.47356,17343.05859,-0.48183,2.19767,-0.26534
32.89446,-97.44158,17341.30859,0.20567,2.26017,-0.37442
32.89444,-97.4096,17337.24609,0.95567,2.76017,-0.24296
32.89441,-97.37762,17337.68359,1.45567,3.82267,-0.11165
32.89437,-97.34564,17340.02734,1.64317,4.88517,-0.02408
32.89432,-97.31366,17340.99609,1.51817,5.38517,0.06364
32.89426,-97.28168,17342.08984,1.20567,5.13517,0.04173
32.89419,-97.2497,17342.62109,0.95567,4.51017,-0.11199
32.89411,-97.21772,17343.55859,0.83067,3.57267,-0.33163
32.89403,-97.18574,17343.58984,0.95567,2.63517,-0.46314
32.89393,-97.15376,17352.30859,1.26817,1.94767,-0.63855
32.89383,-97.12179,17354.46484,1.76817,1.57267,-0.52931
32.89371,-97.08981,17353.02734,2.14317,1.51017,-0.48642
32.89359,-97.05783,17346.62109,2.33067,1.69767,-0.33304
32.89345,-97.02585,17341.74609,2.20567,2.32267,-0.35607
32.89331,-96.99387,17337.83984,1.76817,2.94767,-0.7989
32.89316,-96.96189,17330.90234,1.33067,3.63517,-0.73163
32.893,-96.92991,17328.65234,1.14317,4.32267,-0.37762
32.92125,-97.63351,17351.87109,0.01817,3.44767,0.28388
32.92128,-97.60152,17347.49609,-0.35683,3.57267,0.28414
32.92131,-97.56953,17341.77734,-0.60683,3.51017,0.32819
32.92133,-97.53754,17340.55859,-0.85683,3.32267,0.28414
32.92133,-97.50555,17341.58984,-0.98183,3.19767,0.12981
32.92133,-97.47356,17341.99609,-0.73183,3.19767,-0.06798
32.92132,-97.44156,17344.24609,0.14317,3.88517,-0.11152
32.92129,-97.40957,17341.96484,1.33067,4.69767,-0.02402
32.92126,-97.37758,17342.80859,2.08067,5.32267,0.06359
32.92122,-97.34559,17345.90234,1.95567,5.94767,0.19586
32.92117,-97.3136,17345.62109,1.14317,6.26017,0.13009
32.92111,-97.28161,17343.15234,0.26817,5.94767,0.01985
32.92105,-97.24962,17340.71484,-0.23183,5.13517,-0.09014
32.92097,-97.21763,17341.65234,-0.23183,4.13517,-0.26566
32.92088,-97.18564,17345.90234,0.08067,3.26017,-0.44079
32.92078,-97.15364,17356.93359,0.51817,2.57267,-0.57185
32.92068,-97.12165,17355.08984,1.20567,2.19767,-0.57167
32.92056,-97.08966,17350.02734,1.95567,1.82267,-0.55027
32.92044,-97.05767,17344.37109,2.51817,1.82267,-0.5075
32.92031,-97.02568,17336.74609,2.76817,2.19767,-0.64088
32.92016,-96.99369,17330.65234,2.70567,2.88517,-0.64185
32.92001,-96.9617,17327.65234,2.39317,3.69767,-0.35542
32.91985,-96.92971,17328.08984,1.95567,4.38517,-0.17897
32.9481,-97.63356,17355.43359,-0.04433,3.76017,0.10778
32.94814,-97.60156,17346.05859,-0.41933,3.63517,0.19592
32.94816,-97.56955,17341.71484,-0.73183,3.57267,0.23994
32.94818,-97.53755,17340.24609,-0.79433,3.51017,0.24009
32.94819,-97.50555,17341.49609,-0.79433,3.32267,-0.00218
32.94818,-97.47355,17346.62109,-0.23183,3.57267,-0.19991
32.94817,-97.44154,17352.80859,0.58067,5.19767,0.21734
32.94815,-97.40954,17354.02734,1.14317,6.94767,0.69983
32.94812,-97.37754,17351.02734,1.70567,7.01017,0.54727
32.94808,-97.34554,17349.55859,1.70567,6.19767,0.19652
32.94803,-97.31353,17341.87109,0.83067,5.69767,-0.09071
32.94797,-97.28153,17342.62109,-0.29433,5.38517,-0.17902
32.9479,-97.24953,17340.71484,-0.98183,5.07267,-0.17853
32.94782,-97.21753,17338.37109,-0.98183,4.63517,-0.24407
32.94774,-97.18553,17341.33984,-0.66933,3.94767,-0.37522
32.94764,-97.15352,17345.33984,-0.10683,3.44767,-0.52787
32.94753,-97.12152,17340.68359,0.70567,3.07267,-0.57115
32.94742,-97.08952,17333.62109,1.64317,2.82267,-0.54927
32.94729,-97.05752,17329.68359,2.58067,2.63517,-0.44052
32.94716,-97.02552,17329.12109,3.20567,2.82267,-0.30967
32.94702,-96.99352,17327.08984,3.39317,3.32267,-0.1123
32.94686,-96.96151,17326.74609,3.20567,3.94767,-0.00218
32.9467,-96.92951,17328.90234,2.58067,4.38517,-0.02432
32.97496,-97.6336,17350.71484,-0.35683,4.69767,0.06374
32.97499,-97.60159,17343.43359,-0.60683,4.26017,0.15172
32.97502,-97.56958,17341.74609,-0.79433,4.07267,0.17375
32.97504,-97.53756,17340.43359,-0.91933,3.82267,0.06382
32.97504,-97.50555,17341.46484,-0.60683,3.44767,-0.24385
32.97504,-97.47354,17353.21484,0.76817,3.44767,-0.2655
32.97503,-97.44152,17359.33984,1.95567,4.82267,0.28431
32.975,-97.40951,17361.90234,1.33067,7.26017,0.88385
32.97497,-97.3775,17358.02734,0.26817,7.94767,0.59517
32.97493,-97.34548,17353.33984,0.08067,6.32267,-0.06844
32.97488,-97.31347,17353.96484,-0.04433,4.88517,-0.39982
32.97482,-97.28146,17345.49609,-0.41933,4.26017,-0.42178
32.97476,-97.24944,17339.33984,-0.79433,4.19767,-0.33315
32.97468,-97.21743,17336.12109,-0.98183,4.26017,-0.26655
32.97459,-97.18542,17332.90234,-0.85683,4.13517,-0.35392
32.97449,-97.1534,17331.52734,-0.41933,3.94767,-0.46286
32.97439,-97.12139,17329.46484,0.39317,3.76017,-0.48406
32.97427,-97.08938,17324.52734,1.45567,3.57267,-0.3962
32.97415,-97.05736,17323.96484,2.51817,3.38517,-0.19936
32.97402,-97.02535,17324.83984,3.33067,3.32267,0.01979
32.97387,-96.99334,17326.37109,3.70567,3.51017,0.19616
32.97372,-96.96133,17328.49609,3.51817,3.82267,0.21892
32.97356,-96.92931,17329.83984,2.83067,4.07267,0.04214
33.00182,-97.63365,17345.58984,-0.73183,6.26017,0.15149
33.00185,-97.60163,17343.71484,-0.79433,5.57267,0.15153
33.00188,-97.5696,17343.90234,-0.91933,5.07267,0.06374
33.00189,-97.53758,17345.43359,-1.10683,4.51017,-0.02414
33.0019,-97.50555,17352.52734,-0.66933,4.01017,-0.22141
33.0019,-97.47353,17357.15234,1.14317,3.57267,0.08545
33.00188,-97.4415,17351.74609,2.70567,3.51017,0.17418
33.00186,-97.40948,17356.21484,1.95567,4.88517,0.22038
33.00183,-97.37745,17361.71484,-0.29433,6.82267,0.22071
33.00179,-97.34543,17359.40234,-1.54433,6.76017,-0.00219
33.00174,-97.3134,17359.96484,-1.41933,5.38517,-0.22249
33.00168,-97.28138,17350.30859,-0.91933,4.13517,-0.24407
33.00161,-97.24936,17342.27734,-0.54433,3.63517,-0.17816
33.00153,-97.21733,17338.27734,-0.41933,3.57267,-0.22235
33.00145,-97.18531,17336.05859,-0.41933,3.69767,-0.42026
33.00135,-97.15328,17335.40234,-0.10683,3.82267,-0.52931
33.00125,-97.12126,17333.58984,0.45567,3.82267,-0.50658
33.00113,-97.08923,17328.71484,1.33067,3.63517,-0.37476
33.00101,-97.05721,17324.96484,2.33067,3.38517,-0.22148
33.00087,-97.02519,17325.46484,3.20567,3.19767,-0.00217
33.00073,-96.99316,17328.65234,3.64317,3.13517,0.19628
33.00058,-96.96114,17331.96484,3.51817,3.32267,0.21906
33.00041,-96.92912,17332.30859,2.89317,3.51017,-0.00219
33.02868,-97.6337,17348.52734,-1.04433,7.88517,0.26156
33.02871,-97.60166,17351.05859,-0.91933,7.07267,0.17349
33.02873,-97.56963,17349.96484,-1.04433,6.26017,0.04176
33.02875,-97.53759,17351.65234,-1.35683,5.44767,0.06368
33.02876,-97.50555,17361.68359,-0.98183,4.88517,-0.00217
33.02875,-97.47352,17376.43359,0.45567,4.01017,0.19485
33.02874,-97.44148,17366.58984,1.95567,2.69767,-0.09011
33.02872,-97.40945,17357.37109,2.26817,2.44767,-0.26776
33.02869,-97.37741,17362.46484,0.83067,4.07267,-0.31437
33.02865,-97.34538,17359.65234,-1.29433,5.82267,-0.3139
33.0286,-97.31334,17357.43359,-2.29433,6.01017,-0.11267
33.02854,-97.2813,17353.52734,-1.91933,5.13517,0.12969
33.02847,-97.24927,17348.77734,-0.98183,4.26017,0.19533
33.02839,-97.21723,17346.37109,-0.23183,3.69767,-0.11192
33.02831,-97.1852,17346.30859,0.14317,3.51017,-0.48524
33.02821,-97.15316,17344.24609,0.39317,3.44767,-0.59484
33.0281,-97.12113,17335.18359,0.76817,3.38517,-0.57237
33.02799,-97.08909,17330.37109,1.33067,3.13517,-0.50642
33.02786,-97.05706,17328.68359,2.14317,2.88517,-0.41885
33.02773,-97.02502,17330.24609,2.95567,2.63517,-0.19991
33.02759,-96.99299,17334.87109,3.51817,2.57267,0.06391
33.02743,-96.96095,17337.83984,3.45567,2.69767,0.15255
33.02727,-96.92892,17337.52734,2.95567,2.88517,0.01996
33.05553,-97.63374,17352.96484,-1.35683,8.63517,0.30644
33.05557,-97.6017,17351.93359,-1.29433,7.94767,0.28405
33.05559,-97.56965,17350.37109,-1.41933,7.07267,0.15185
33.05561,-97.5376,17350.83984,-1.66933,6.32267,0.19563
33.05562,-97.50556,17361.93359,-1.48183,5.76017,0.17333
33.05561,-97.47351,17398.05859,-0.60683,4.76017,0.23878
33.0556,-97.44146,17385.15234,0.51817,3.13517,0.04167
33.05558,-97.40942,17365.18359,1.51817,2.07267,-0.22208
33.05555,-97.37737,17364.49609,1.51817,2.26017,-0.48907
33.05551,-97.34532,17357.12109,0.08067,3.57267,-0.7356
33.05546,-97.31327,17351.52734,-1.60683,4.88517,-0.51259
33.0554,-97.28123,17352.40234,-2.10683,5.32267,-0.02426
33.05533,-97.24918,17352.55859,-1.48183,5.07267,0.15172
33.05525,-97.21713,17352.77734,-0.54433,4.51017,-0.08992
33.05516,-97.18509,17352.77734,0.20567,4.01017,-0.30901
33.05507,-97.15304,17345.27734,0.64317,3.63517,-0.37465
33.05496,-97.121,17344.71484,0.95567,3.19767,-0.44025
33.05485,-97.08895,17333.30859,1.39317,2.88517,-0.54977
33.05472,-97.0569,17331.58984,2.08067,2.51017,-0.57185
33.05459,-97.02486,17334.40234,2.89317,2.32267,-0.37511
33.05445,-96.99281,17337.68359,3.45567,2.19767,-0.04616
33.05429,-96.96076,17341.40234,3.58067,2.26017,0.1302
33.05413,-96.92872,17342.21484,3.20567,2.51017,0.13052
33.0824,-97.63379,17354.02734,-1.66933,8.07267,0.28552
33.08243,-97.60173,17354.49609,-1.60683,7.57267,0.30728
33.08245,-97.56967,17352.08984,-1.66933,7.07267,0.21859
33.08247,-97.53762,17348.65234,-1.85683,6.69767,0.19628
33.08248,-97.50556,17356.87109,-1.85683,6.38517,0.26196
33.08247,-97.4735,17381.74609,-1.60683,5.63517,0.30533
33.08246,-97.44144,17389.08984,-0.79433,4.38517,0.28285
33.08244,-97.40938,17371.18359,0.26817,3.13517,-0.00217
33.08241,-97.37733,17369.96484,0.89317,2.44767,-0.26623
33.08237,-97.34527,17361.49609,0.64317,2.51017,-0.42166
33.08232,-97.31321,17352.55859,-0.35683,3.13517,-0.64379
33.08226,-97.28115,17353.21484,-1.16933,4.01017,-0.62129
33.08219,-97.24909,17355.02734,-1.16933,4.76017,-0.44306
33.08211,-97.21704,17354.55859,-0.60683,4.94767,-0.22188
33.08203,-97.18498,17354.83984,-0.04433,4.69767,-0.08986
33.08193,-97.15292,17354.30859,0.45567,4.19767,-0.08975
33.08182,-97.12086,17357.58984,0.83067,3.57267,-0.30864
33.08171,-97.08881,17339.87109,1.33067,3.13517,-0.54927
33.08158,-97.05675,17333.80859,2.08067,2.76017,-0.54927
33.08145,-97.02469,17338.33984,2.95567,2.51017,-0.35274
33.08131,-96.99263,17340.58984,3.51817,2.26017,-0.04609
33.08115,-96.96058,17342.15234,3.70567,2.26017,0.15199
33.08099,-96.92852,17346.62109,3.51817,2.44767,0.21866
33.10926,-97.63384,17361.96484,-1.85683,6.76017,0.13087
33.10929,-97.60177,17356.43359,-1.66933,6.44767,0.1086
33.10932,-97.5697,17351.71484,-1.54433,6.38517,0.08639
33.10933,-97.53763,17349.93359,-1.73183,6.51017,0.1306
33.10934,-97.50556,17353.83984,-2.04433,6.63517,0.24082
33.10934,-97.47349,17362.30859,-2.10683,6.32267,0.28431
33.10932,-97.44142,17377.05859,-1.66933,5.57267,0.34936
33.1093,-97.40935,17375.43359,-0.79433,4.57267,0.28311
33.10927,-97.37728,17374.43359,-0.10683,3.69767,0.15153
33.10923,-97.34521,17367.99609,0.08067,3.19767,0.04181
33.10918,-97.31314,17359.74609,-0.10683,2.94767,-0.26623
33.10912,-97.28108,17355.58984,-0.16933,3.26017,-0.61867
33.10905,-97.24901,17355.08984,-0.10683,4.07267,-0.59665
33.10897,-97.21694,17355.46484,-0.04433,4.69767,-0.31005
33.10889,-97.18487,17353.27734,0.01817,4.88517,-0.11196
33.10879,-97.1528,17351.30859,0.20567,4.63517,-0.15559
33.10868,-97.12073,17350.62109,0.58067,4.13517,-0.35231
33.10857,-97.08866,17339.96484,1.20567,3.76017,-0.41758
33.10844,-97.05659,17338.12109,2.08067,3.44767,-0.30835
33.10831,-97.02453,17341.33984,2.89317,3.13517,-0.15545
33.10817,-96.99246,17342.15234,3.51817,2.82267,0.01978
33.10801,-96.96039,17342.71484,3.83067,2.63517,0.19586
33.10785,-96.92832,17341.55859,3.89317,2.76017,0.24045
33.13612,-97.63388,17365.80859,-1.60683,5.88517,-0.06873
33.13615,-97.6018,17355.58984,-1.29433,5.63517,-0.11298
33.13618,-97.56972,17350.83984,-1.04433,5.69767,-0.00219
33.13619,-97.53764,17351.18359,-1.23183,6.01017,0.15305
33.1362,-97.50556,17353.99609,-1.79433,6.38517,0.17507
33.1362,-97.47348,17358.21484,-2.23183,6.57267,0.19669
33.13619,-97.4414,17362.27734,-2.04433,6.38517,0.28422
33.13616,-97.40932,17372.71484,-1.41933,5.82267,0.37167
33.13613,-97.37724,17373.33984,-0.85683,5.01017,0.43738
33.13609,-97.34516,17371.02734,-0.60683,4.38517,0.34947
33.13604,-97.31308,17366.46484,-0.35683,4.01017,0.12957
33.13598,-97.281,17363.30859,0.20567,4.01017,-0.08995
33.13591,-97.24892,17361.65234,0.64317,4.26017,-0.11196
33.13584,-97.21684,17358.77734,0.64317,4.69767,-0.13404
33.13575,-97.18476,17356.02734,0.39317,4.94767,-0.28771
33.13565,-97.15268,17351.55859,0.20567,4.94767,-0.41873
33.13555,-97.1206,17347.27734,0.45567,4.82267,-0.41809
33.13543,-97.08852,17344.93359,1.20567,4.57267,-0.22087
33.13531,-97.05644,17344.99609,2.01817,4.38517,0.01972
33.13517,-97.02436,17345.30859,2.76817,4.07267,0.1293
33.13503,-96.99228,17345.58984,3.39317,3.63517,0.19545
33.13488,-96.9602,17346.30859,3.89317,3.38517,0.28388
33.13471,-96.92812,17346.18359,4.08067,3.38517,0.30644
33.16298,-97.63393,17366.77734,-0.85683,5.76017,-0.15734
33.16302,-97.60184,17356.58984,-0.66933,5.57267,-0.13497
33.16304,-97.56975,17350.27734,-0.41933,5.32267,0.0421
33.16306,-97.53766,17352.90234,-0.60683,5.44767,0.19747
33.16306,-97.50556,17355.02734,-1.23183,5.88517,0.17539
33.16306,-97.47347,17357.12109,-1.91933,6.32267,0.10863
33.16305,-97.44138,17358.68359,-2.10683,6.57267,0.1304
33.16303,-97.40929,17362.52734,-1.73183,6.32267,0.28448
33.163,-97.3772,17367.33984,-1.29433,5.76017,0.41628
33.16296,-97.34511,17368.90234,-1.04433,5.19767,0.41591
33.16291,-97.31301,17367.24609,-0.54433,5.01017,0.3933
33.16285,-97.28092,17365.96484,0.20567,5.07267,0.37111
33.16278,-97.24883,17365.46484,0.76817,5.19767,0.32729
33.1627,-97.21674,17362.49609,0.89317,5.32267,0.10768
33.16261,-97.18465,17361.87109,0.64317,5.51017,-0.13396
33.16252,-97.15256,17355.05859,0.45567,5.63517,-0.15573
33.16241,-97.12047,17349.08984,0.64317,5.63517,-0.046
33.16229,-97.08838,17349.40234,1.26817,5.51017,0.1293
33.16217,-97.05628,17351.33984,1.95567,5.26017,0.26092
33.16204,-97.02419,17351.90234,2.51817,4.94767,0.28319
33.16189,-96.9921,17351.05859,3.14317,4.63517,0.34947
33.16174,-96.96001,17350.80859,3.76817,4.32267,0.41603
33.16158,-96.92792,17350.49609,4.14317,4.19767,0.39462
33.18985,-97.63398,17356.62109,-0.04433,6.13517,-0.09082
33.18988,-97.60187,17354.55859,-0.23183,5.88517,0.06421
33.18991,-97.56977,17348.83984,-0.16933,5.44767,0.13056
33.18992,-97.53767,17352.71484,-0.10683,5.13517,0.08644
33.18993,-97.50557,17356.71484,-0.54433,5.32267,0.0422
33.18993,-97.47346,17355.37109,-1.35683,5.76017,-0.02439
33.18991,-97.44136,17353.08984,-1.91933,6.13517,-0.00219
33.18989,-97.40926,17357.68359,-1.79433,6.07267,0.1304
33.18986,-97.37715,17362.05859,-1.41933,5.82267,0.26259
33.18982,-97.34505,17363.99609,-0.98183,5.57267,0.35042
33.18977,-97.31295,17364.68359,-0.41933,5.57267,0.50408
33.18971,-97.28085,17365.74609,0.33067,5.69767,0.61394
33.18964,-97.24874,17366.80859,0.83067,5.88517,0.57028
33.18957,-97.21664,17365.08984,0.89317,6.07267,0.41628
33.18948,-97.18454,17362.77734,0.89317,6.26017,0.39414
33.18938,-97.15244,17369.12109,0.89317,6.44767,0.43791
33.18927,-97.12033,17380.37109,1.01817,6.44767,0.45964
33.18916,-97.08823,17366.65234,1.33067,6.26017,0.41565
33.18903,-97.05613,17354.71484,1.76817,6.01017,0.39378
33.1889,-97.02403,17355.65234,2.26817,5.76017,0.39378
33.18876,-96.99193,17355.30859,2.89317,5.51017,0.43804
33.1886,-96.95982,17353.18359,3.51817,5.26017,0.4825
33.18844,-96.92772,17351.83984,4.01817,5.01017,0.46103
33.21671,-97.63402,17347.27734,0.39317,6.26017,0.04215
33.21675,-97.60191,17349.12109,-0.04433,6.07267,0.19717
33.21677,-97.5698,17352.55859,-0.10683,5.69767,0.15273
33.21679,-97.53768,17354.87109,0.01817,5.32267,0.01994
33.2168,-97.50557,17356.49609,-0.10683,5.13517,-0.06868
33.21679,-97.47345,17357.12109,-0.79433,5.26017,-0.11311
33.21678,-97.44134,17351.52734,-1.41933,5.51017,-0.11301
33.21676,-97.40923,17355.33984,-1.60683,5.69767,-0.06854
33.21673,-97.37711,17359.99609,-1.23183,5.76017,0.06405
33.21669,-97.345,17361.46484,-0.60683,5.76017,0.26243
33.21664,-97.31288,17364.46484,0.01817,5.88517,0.48279
33.21658,-97.28077,17367.52734,0.64317,6.07267,0.59338
33.21651,-97.24866,17367.68359,0.95567,6.19767,0.54976
33.21643,-97.21654,17366.05859,1.08067,6.32267,0.61636
33.21634,-97.18443,17364.33984,1.14317,6.57267,0.72704
33.21625,-97.15232,17368.99609,1.20567,6.76017,0.70494
33.21614,-97.1202,17380.46484,1.33067,6.82267,0.57218
33.21603,-97.08809,17372.83984,1.45567,6.76017,0.41729
33.2159,-97.05597,17362.08984,1.64317,6.44767,0.39498
33.21577,-97.02386,17358.62109,2.08067,6.26017,0.43897
33.21562,-96.99175,17357.99609,2.64317,6.07267,0.48294
33.21547,-96.95964,17356.24609,3.20567,5.88517,0.48323
33.21531,-96.92752,17355.37109,3.64317,5.57267,0.4395
