latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.86754,-97.63342,916.58789,-0.46981,5.86584,1.59807
32.86758,-97.60145,913.58789,-4.59481,4.86584,0.91786
32.8676,-97.56948,892.02539,-5.84481,5.36584,0.44242
32.86762,-97.53751,862.74414,-6.21981,6.80334,0.08487
32.86763,-97.50554,835.68164,-5.84481,7.11584,-0.42557
32.86762,-97.47357,833.11914,-5.15731,4.99084,-0.36706
32.86761,-97.4416,871.21289,-6.15731,4.42834,0.56333
32.86759,-97.40964,875.27539,-9.28231,5.24084,1.32862
32.86756,-97.37767,866.21289,-12.78231,6.05334,1.10353
32.86752,-97.3457,844.21289,-15.15731,5.05334,0.82363
32.86747,-97.31373,831.08789,-16.90731,4.36584,0.6632
32.86741,-97.28176,829.58789,-17.96981,4.30334,0.14857
32.86734,-97.24979,835.46289,-17.53231,4.36584,-0.57552
32.86726,-97.21782,840.65039,-16.40731,3.99084,-0.62899
32.86718,-97.18585,832.58789,-15.96981,4.80334,-0.34339
32.86708,-97.15389,825.02539,-16.03231,6.36584,-0.32295
32.86697,-97.12192,816.40039,-16.21981,7.11584,-0.14483
32.86686,-97.08995,808.33789,-16.46981,6.80334,-0.11031
32.86673,-97.05798,804.02539,-16.34481,6.17834,-0.10446
32.8666,-97.02601,808.15039,-16.21981,5.86584,0.06722
32.86646,-96.99404,801.74414,-16.71981,6.17834,0.3994
32.86631,-96.96208,786.46289,-17.96981,7.05334,0.78027
32.86614,-96.93011,772.15039,-19.84481,8.24084,1.07699
32.86597,-96.89814,774.24414,-21.65731,8.99084,0.82831
32.8944,-97.63347,899.96289,-4.15731,4.11584,1.1066
32.89443,-97.60149,894.61914,-6.15731,4.05334,0.3096
32.89446,-97.56951,870.55664,-6.09481,4.99084,0.22562
32.89447,-97.53752,853.02539,-5.96981,6.61584,0.32615
32.89448,-97.50554,835.68164,-6.40731,6.55334,0.13909
32.89447,-97.47356,844.99414,-6.53231,4.74084,-0.48595
32.89446,-97.44158,862.11914,-7.15731,4.36584,0.14181
32.89444,-97.4096,882.80664,-10.46981,5.49084,1.16986
32.89441,-97.37762,865.43164,-14.46981,6.24084,0.79941
32.89437,-97.34564,848.83789,-16.71981,5.24084,0.19991
32.89432,-97.31366,844.68164,-17.65731,5.17834,-0.17705
32.89426,-97.28168,844.90039,-17.53231,5.49084,-0.73302
32.89419,-97.2497,852.36914,-16.09481,5.86584,-1.09492
32.89411,-97.21772,844.71289,-14.46981,5.80334,-0.76433
32.89403,-97.18574,836.86914,-14.21981,6.49084,-0.0903
32.89393,-97.15376,830.80664,-15.34481,7.67834,0.34284
32.89383,-97.12179,821.52539,-16.65731,8.30334,0.25976
32.89371,-97.08981,812.30664,-17.21981,7.86584,-0.26257
32.89359,-97.05783,815.43164,-16.90731,6.86584,-0.43733
32.89345,-97.02585,801.99414,-16.46981,5.74084,-0.06727
32.89331,-96.99387,789.77539,-16.90731,5.24084,0.37605
32.89316,-96.96189,783.96289,-18.46981,5.80334,0.72021
32.893,-96.92991,772.83789,-20.40731,6.99084,0.77902
32.92125,-97.63351,902.24414,-5.40731,3.30334,0.24055
32.92128,-97.60152,879.46289,-5.84481,3.74084,-0.08766
32.92131,-97.56953,860.83789,-5.78231,4.74084,0.17928
32.92133,-97.53754,848.36914,-6.40731,6.24084,0.51
32.92133,-97.50555,838.08789,-7.34481,5.92834,0.04449
32.92133,-97.47356,870.33789,-6.65731,4.74084,-0.98225
32.92132,-97.44156,881.36914,-6.46981,4.86584,0.07029
32.92129,-97.40957,883.05664,-10.59481,6.42834,1.63679
32.92126,-97.37758,867.99414,-15.40731,7.36584,0.88172
32.92122,-97.34559,867.02539,-17.03231,6.17834,0.04467
32.92117,-97.3136,865.33789,-16.90731,6.36584,-0.01875
32.92111,-97.28161,860.58789,-16.09481,6.80334,-0.21141
32.92105,-97.24962,850.90039,-14.78231,6.99084,-0.11341
32.92097,-97.21763,842.36914,-13.84481,6.49084,0.27087
32.92088,-97.18564,834.40039,-14.40731,6.36584,0.81257
32.92078,-97.15364,823.21289,-16.15731,7.17834,0.95114
32.92068,-97.12165,823.21289,-17.46981,8.30334,0.36076
32.92056,-97.08966,829.52539,-17.59481,8.61584,-0.12522
32.92044,-97.05767,818.11914,-17.34481,7.80334,-0.29148
32.92031,-97.02568,803.99414,-17.21981,6.30334,-0.24208
32.92016,-96.99369,796.86914,-17.46981,5.24084,0.0701
32.92001,-96.9617,786.11914,-18.59481,5.55334,0.40219
32.91985,-96.92971,772.71289,-20.09481,7.05334,0.27363
32.9481,-97.63356,878.65039,-4.28231,3.42834,-0.20805
32.94814,-97.60156,859.27539,-4.59481,3.99084,-0.05016
32.94816,-97.56955,865.33789,-5.71981,4.99084,0.4089
32.94818,-97.53755,858.49414,-7.34481,5.99084,0.67486
32.94819,-97.50555,840.52539,-8.21981,5.61584,-0.21414
32.94818,-97.47355,863.61914,-6.28231,4.42834,-1.28795
32.94817,-97.44154,891.80664,-5.84481,4.92834,0.61651
32.94815,-97.40954,887.71289,-11.46981,6.49084,2.49153
32.94812,-97.37754,873.18164,-16.59481,7.49084,1.03882
32.94808,-97.34554,869.74414,-17.03231,5.86584,0.03324
32.94803,-97.31353,863.27539,-16.21981,5.42834,0.3159
32.94797,-97.28153,858.55664,-15.59481,5.49084,0.47375
32.9479,-97.24953,855.30664,-15.34481,5.36584,0.64613
32.94782,-97.21753,854.24414,-15.46981,4.74084,0.73511
32.94774,-97.18553,843.08789,-16.03231,4.30334,0.89534
32.94764,-97.15352,834.96289,-16.96981,5.24084,0.84668
32.94753,-97.12152,828.61914,-17.46981,7.11584,0.40979
32.94742,-97.08952,823.24414,-17.40731,8.17834,0.16822
32.94729,-97.05752,814.30664,-17.34481,8.11584,0.08187
32.94716,-97.02552,800.80664,-17.40731,7.11584,-0.17637
32.94702,-96.99352,793.90039,-17.34481,5.92834,-0.13019
32.94686,-96.96151,779.52539,-17.90731,6.11584,0.29576
32.9467,-96.92951,773.49414,-19.15731,7.67834,0.29611
32.97496,-97.6336,876.24414,-3.15731,3.67834,-0.08169
32.97499,-97.60159,878.27539,-4.15731,4.24084,0.14488
32.97502,-97.56958,882.58789,-6.28231,4.92834,0.70595
32.97504,-97.53756,863.08789,-8.53231,5.42834,0.82593
32.97504,-97.50555,842.40039,-8.96981,5.11584,-0.33542
32.97504,-97.47354,860.68164,-6.09481,3.74084,-1.42217
32.97503,-97.44152,877.74414,-6.46981,4.30334,1.62585
32.975,-97.40951,889.05664,-13.71981,5.55334,2.70916
32.97497,-97.3775,870.93164,-17.90731,6.61584,0.64999
32.97493,-97.34548,853.18164,-17.09481,5.05334,-0.2246
32.97488,-97.31347,837.96289,-16.03231,3.92834,-0.06787
32.97482,-97.28146,841.65039,-15.53231,3.55334,0.17728
32.97476,-97.24944,844.93164,-15.78231,3.24084,0.36172
32.97468,-97.21743,846.33789,-16.28231,2.74084,0.27516
32.97459,-97.18542,835.36914,-16.46981,2.42834,0.26592
32.97449,-97.1534,823.08789,-16.53231,3.42834,0.42915
32.97439,-97.12139,810.74414,-16.65731,5.42834,0.49772
32.97427,-97.08938,802.61914,-16.90731,6.86584,0.45479
32.97415,-97.05736,799.61914,-17.28231,7.42834,0.39756
32.97402,-97.02535,792.33789,-17.53231,7.17834,0.15059
32.97387,-96.99334,786.99414,-17.53231,6.30334,0.1045
32.97372,-96.96133,778.93164,-18.03231,6.30334,0.54775
32.97356,-96.92931,777.93164,-19.15731,7.67834,0.67769
33.00182,-97.63365,895.68164,-2.71981,3.80334,0.03298
33.00185,-97.60163,886.40039,-4.15731,4.36584,0.15931
33.00188,-97.5696,878.77539,-6.71981,4.67834,0.57903
33.00189,-97.53758,856.80664,-9.34481,4.86584,0.50822
33.0019,-97.50555,847.83789,-9.21981,4.86584,-0.99063
33.0019,-97.47353,872.36914,-6.71981,3.42834,-0.63706
33.00188,-97.4415,892.24414,-9.40731,3.49084,2.37518
33.00186,-97.40948,891.24414,-16.34481,4.74084,1.93944
33.00183,-97.37745,876.77539,-18.59481,6.11584,-0.06558
33.00179,-97.34543,858.74414,-17.34481,5.30334,-0.56432
33.00174,-97.3134,841.33789,-16.34481,4.30334,-0.45524
33.00168,-97.28138,827.86914,-15.84481,3.61584,-0.27839
33.00161,-97.24936,838.55664,-16.03231,3.11584,-0.28444
33.00153,-97.21733,825.58789,-16.15731,2.49084,-0.3586
33.00145,-97.18531,820.80664,-15.84481,2.17834,-0.39219
33.00135,-97.15328,809.27539,-15.78231,2.86584,-0.0072
33.00125,-97.12126,805.65039,-16.34481,4.42834,0.29397
33.00113,-97.08923,818.43164,-17.09481,5.74084,0.28897
33.00101,-97.05721,813.71289,-17.65731,6.30334,0.40703
33.00087,-97.02519,800.24414,-18.03231,6.42834,0.27175
33.00073,-96.99316,794.27539,-18.03231,6.05334,0.17101
33.00058,-96.96114,779.21289,-18.34481,6.05334,0.48643
33.00041,-96.92912,785.30664,-19.09481,7.17834,0.6112
33.02868,-97.6337,898.02539,-1.96981,4.36584,-0.24261
33.02871,-97.60166,872.58789,-2.90731,5.30334,-0.17898
33.02873,-97.56963,858.74414,-5.40731,5.42834,0.10726
33.02875,-97.53759,844.96289,-8.84481,5.49084,0.20479
33.02876,-97.50555,861.71289,-9.65731,5.86584,-1.01213
33.02875,-97.47352,889.21289,-9.03231,3.99084,0.10777
33.02874,-97.44148,898.65039,-12.90731,3.17834,1.86727
33.02872,-97.40945,878.55664,-17.59481,5.11584,0.7608
33.02869,-97.37741,867.83789,-18.21981,6.61584,-0.28856
33.02865,-97.34538,853.08789,-17.21981,6.55334,-0.47865
33.0286,-97.31334,840.68164,-16.59481,6.05334,-0.45998
33.02854,-97.2813,828.49414,-16.40731,5.49084,-0.4391
33.02847,-97.24927,817.99414,-16.46981,4.92834,-0.57122
33.02839,-97.21723,813.83789,-15.96981,4.17834,-0.73715
33.02831,-97.1852,807.11914,-15.15731,3.55334,-0.66383
33.02821,-97.15316,816.18164,-15.15731,3.61584,-0.21936
33.0281,-97.12113,826.46289,-16.40731,4.55334,0.22828
33.02799,-97.08909,832.05664,-17.78231,5.36584,0.25168
33.02786,-97.05706,816.18164,-18.71981,5.67834,0.25159
33.02773,-97.02502,805.08789,-19.09481,5.99084,0.04167
33.02759,-96.99299,792.05664,-18.78231,6.17834,-0.08194
33.02743,-96.96095,781.61914,-18.46981,6.55334,0.01578
33.02727,-96.92892,789.83789,-18.53231,7.49084,0.10227
33.05553,-97.63374,895.40039,-0.15731,6.17834,-0.56898
33.05557,-97.6017,875.55664,-1.09481,7.05334,-0.0701
33.05559,-97.56965,851.74414,-3.71981,6.55334,0.39535
33.05561,-97.5376,846.99414,-7.90731,6.30334,0.77031
33.05562,-97.50556,873.74414,-10.90731,7.11584,0.11068
33.05561,-97.47351,907.33789,-12.21981,5.99084,0.06506
33.0556,-97.44146,893.40039,-14.71981,4.61584,0.57753
33.05558,-97.40942,886.05664,-17.03231,6.11584,0.18395
33.05555,-97.37737,872.77539,-17.21981,7.30334,0.02169
33.05551,-97.34532,860.96289,-16.65731,7.49084,0.05347
33.05546,-97.31327,847.40039,-16.34481,7.24084,0.06778
33.0554,-97.28123,825.33789,-16.46981,6.92834,0.09636
33.05533,-97.24918,824.05664,-16.65731,6.49084,-0.11077
33.05525,-97.21713,824.52539,-16.34481,5.61584,-0.29172
33.05516,-97.18509,823.68164,-15.53231,4.55334,-0.23685
33.05507,-97.15304,835.96289,-15.53231,4.05334,0.16809
33.05496,-97.121,833.86914,-16.78231,4.36584,0.52514
33.05485,-97.08895,824.52539,-18.40731,5.05334,0.36956
33.05472,-97.0569,818.93164,-19.46981,5.49084,0.27748
33.05459,-97.02486,807.80664,-19.96981,6.11584,0.14506
33.05445,-96.99281,791.21289,-19.90731,6.67834,0.09894
33.05429,-96.96076,781.27539,-19.71981,7.42834,0.08749
33.05413,-96.92872,794.36914,-19.65731,8.49084,0.01869
33.0824,-97.63379,872.74414,1.15519,7.99084,0.12429
33.08243,-97.60173,856.24414,-1.40731,7.36584,0.68105
33.08245,-97.56967,850.61914,-4.53231,5.92834,0.81552
33.08247,-97.53762,852.71289,-8.28231,5.49084,1.21688
33.08248,-97.50556,878.40039,-12.34481,7.05334,1.18124
33.08247,-97.4735,914.49414,-14.53231,8.30334,0.09143
33.08246,-97.44144,907.18164,-15.46981,7.17834,-0.17284
33.08244,-97.40938,895.27539,-16.34481,7.17834,0.00142
33.08241,-97.37733,880.43164,-16.53231,7.30334,0.22445
33.08237,-97.34527,861.83789,-16.46981,7.24084,0.36286
33.08232,-97.31321,843.52539,-16.40731,7.05334,0.38533
33.08226,-97.28115,828.77539,-16.65731,6.74084,0.3128
33.08219,-97.24909,840.21289,-17.03231,6.24084,0.1342
33.08211,-97.21704,841.46289,-16.90731,5.11584,-0.04471
33.08203,-97.18498,840.58789,-16.28231,3.74084,-0.02449
33.08193,-97.15292,841.02539,-16.15731,2.99084,0.44451
33.08182,-97.12086,830.05664,-17.09481,3.55334,0.65814
33.08171,-97.08881,824.24414,-18.21981,4.55334,0.38738
33.08158,-97.05675,813.65039,-19.21981,5.17834,0.34958
33.08145,-97.02469,801.90039,-19.90731,5.80334,0.38645
33.08131,-96.99263,794.40039,-20.15731,6.42834,0.38603
33.08115,-96.96058,793.36914,-20.40731,7.24084,0.39488
33.08099,-96.92852,798.21289,-20.65731,8.49084,0.34671
33.10926,-97.63384,846.30664,-0.71981,7.99084,1.1124
33.10929,-97.60177,854.80664,-4.46981,5.67834,0.92317
33.10932,-97.5697,864.52539,-6.90731,3.99084,0.46817
33.10933,-97.53763,875.68164,-9.09481,3.86584,0.85331
33.10934,-97.50556,901.24414,-12.84481,5.86584,1.50381
33.10934,-97.47349,916.52539,-15.59481,8.99084,0.72159
33.10932,-97.44142,903.68164,-16.28231,8.99084,-0.19029
33.1093,-97.40935,891.61914,-16.53231,7.92834,-0.07399
33.10927,-97.37728,870.43164,-16.65731,7.17834,0.13446
33.10923,-97.34521,850.80664,-16.78231,6.67834,0.26982
33.10918,-97.31314,833.71289,-16.90731,6.61584,0.35027
33.10912,-97.28108,834.61914,-17.21981,6.30334,0.18339
33.10905,-97.24901,855.55664,-17.40731,5.61584,-0.11449
33.10897,-97.21694,857.52539,-17.21981,4.24084,-0.33423
33.10889,-97.18487,846.24414,-16.34481,2.55334,-0.37598
33.10879,-97.1528,830.93164,-15.90731,1.67834,0.28284
33.10868,-97.12073,821.18164,-16.71981,2.80334,0.75761
33.10857,-97.08866,804.80664,-17.84481,4.11584,0.6545
33.10844,-97.05659,805.46289,-18.78231,4.74084,0.36719
33.10831,-97.02453,803.71289,-19.59481,5.17834,0.37278
33.10817,-96.99246,793.86914,-20.03231,5.55334,0.44701
33.10801,-96.96039,793.71289,-20.40731,6.05334,0.46127
33.10785,-96.92832,799.49414,-20.71981,7.42834,0.45612
33.13612,-97.63388,863.30664,-4.90731,7.17834,1.11101
33.13615,-97.6018,874.90039,-7.46981,4.42834,0.03596
33.13618,-97.56972,878.52539,-7.78231,2.99084,-0.32553
33.13619,-97.53764,902.80664,-8.46981,2.92834,0.33492
33.1362,-97.50556,914.46289,-11.84481,4.80334,1.38287
33.1362,-97.47348,903.99414,-15.65731,8.36584,1.12764
33.13619,-97.4414,881.71289,-17.15731,9.61584,0.1752
33.13616,-97.40932,870.02539,-17.40731,8.42834,-0.13743
33.13613,-97.37724,868.15039,-17.28231,7.36584,-0.1807
33.13609,-97.34516,847.11914,-17.15731,6.74084,0.00718
33.13604,-97.31308,843.74414,-17.53231,6.86584,0.12251
33.13598,-97.281,842.96289,-18.03231,6.67834,0.01296
33.13591,-97.24892,857.61914,-18.28231,5.99084,-0.31999
33.13584,-97.21684,854.21289,-17.65731,4.49084,-0.72706
33.13575,-97.18476,835.55664,-15.90731,2.74084,-1.06745
33.13565,-97.15268,826.90039,-15.03231,1.92834,-0.18192
33.13555,-97.1206,811.11914,-16.46981,2.99084,0.59768
33.13543,-97.08852,819.52539,-18.09481,4.11584,0.41344
33.13531,-97.05644,818.18164,-18.78231,4.61584,0.29301
33.13517,-97.02436,799.83789,-19.34481,4.86584,0.20315
33.13503,-96.99228,800.99414,-19.84481,4.86584,0.10511
33.13488,-96.9602,795.96289,-20.03231,4.86584,0.27474
33.13471,-96.92812,802.65039,-20.03231,6.17834,0.43056
33.16298,-97.63393,876.21289,-7.71981,7.49084,0.63644
33.16302,-97.60184,889.49414,-8.53231,5.17834,-0.68339
33.16304,-97.56975,895.36914,-7.40731,3.30334,-0.73751
33.16306,-97.53766,918.93164,-6.96981,2.80334,0.00141
33.16306,-97.50556,904.05664,-9.84481,4.49084,1.38504
33.16306,-97.47347,889.36914,-15.15731,7.86584,1.44338
33.16305,-97.44138,889.33789,-18.03231,9.86584,0.35782
33.16303,-97.40929,885.40039,-18.34481,8.74084,-0.0739
33.163,-97.3772,862.65039,-17.90731,7.55334,-0.17179
33.16296,-97.34511,847.30664,-17.40731,7.11584,-0.07348
33.16291,-97.31301,857.15039,-17.78231,7.42834,0.0389
33.16285,-97.28092,852.55664,-18.40731,7.42834,0.03602
33.16278,-97.24883,858.93164,-18.59481,6.86584,-0.24383
33.1627,-97.21674,839.24414,-17.34481,5.67834,-0.72887
33.16261,-97.18465,828.74414,-14.78231,4.11584,-1.11492
33.16252,-97.15256,816.80664,-13.84481,3.17834,-0.22988
33.16241,-97.12047,826.77539,-16.09481,3.74084,0.41942
33.16229,-97.08838,825.21289,-18.71981,4.74084,0.33727
33.16217,-97.05628,812.74414,-19.84481,5.11584,0.28907
33.16204,-97.02419,797.61914,-20.09481,5.17834,0.00141
33.16189,-96.9921,809.99414,-20.15731,4.92834,-0.32423
33.16174,-96.96001,800.08789,-19.90731,4.42834,-0.09059
33.16158,-96.92792,803.65039,-19.71981,5.11584,0.32939
33.18985,-97.63398,888.80664,-9.21981,8.11584,0.72981
33.18988,-97.60187,904.02539,-9.65731,6.74084,-0.4862
33.18991,-97.56977,924.74414,-7.59481,4.11584,-1.20633
33.18992,-97.53767,924.24414,-5.40731,2.42834,-0.40719
33.18993,-97.50557,911.71289,-7.90731,4.36584,1.63793
33.18993,-97.47346,910.93164,-14.90731,7.49084,2.0593
33.18991,-97.44136,898.21289,-19.03231,9.55334,0.64526
33.18989,-97.40926,879.08789,-19.28231,8.49084,0.05062
33.18986,-97.37715,856.11914,-18.34481,7.42834,-0.15434
33.18982,-97.34505,868.02539,-17.53231,7.05334,-0.01879
33.18977,-97.31295,868.27539,-17.53231,7.30334,0.22367
33.18971,-97.28085,856.52539,-17.96981,7.42834,0.25214
33.18964,-97.24874,843.61914,-18.03231,7.11584,0.02154
33.18957,-97.21664,828.74414,-16.65731,6.17834,-0.28248
33.18948,-97.18454,822.68164,-14.34481,4.74084,-0.38754
33.18938,-97.15244,834.40039,-13.40731,3.42834,0.11014
33.18927,-97.12033,832.83789,-15.09481,3.55334,0.65149
33.18916,-97.08823,817.83789,-17.96981,4.67834,0.87494
33.18903,-97.05613,804.68164,-20.34481,5.42834,0.76935
33.1889,-97.02403,798.52539,-21.28231,5.49084,0.19943
33.18876,-96.99193,818.80664,-20.90731,5.11584,-0.27192
33.1886,-96.95982,803.83789,-20.28231,4.36584,-0.09616
33.18844,-96.92772,798.68164,-20.15731,4.36584,0.29685
33.21671,-97.63402,902.80664,-10.40731,7.86584,0.75209
33.21675,-97.60191,933.55664,-10.90731,7.30334,-0.25823
33.21677,-97.5698,948.68164,-7.78231,5.11584,-1.82935
33.21679,-97.53768,926.74414,-3.53231,2.05334,-1.05097
33.2168,-97.50557,917.55664,-6.15731,3.99084,2.08394
33.21679,-97.47345,910.49414,-15.09481,6.74084,2.49067
33.21678,-97.44134,890.68164,-20.09481,8.86584,0.57877
33.21676,-97.40923,873.24414,-19.96981,8.05334,-0.06807
33.21673,-97.37711,857.61914,-18.71981,7.17834,-0.28723
33.21669,-97.345,879.40039,-17.65731,6.67834,-0.10552
33.21664,-97.31288,873.05664,-17.28231,6.74084,0.25847
33.21658,-97.28077,854.55664,-17.46981,6.86584,0.27234
33.21651,-97.24866,840.71289,-17.53231,6.61584,0.13948
33.21643,-97.21654,833.52539,-16.78231,5.67834,-0.04739
33.21634,-97.18443,839.36914,-15.15731,3.80334,-0.12188
33.21625,-97.15232,840.46289,-13.78231,2.05334,0.31077
33.21614,-97.1202,827.90039,-14.59481,2.11584,0.86611
33.21603,-97.08809,816.46289,-17.21981,3.36584,1.09264
33.2159,-97.05597,801.33789,-19.90731,4.67834,0.79445
33.21577,-97.02386,803.74414,-21.15731,5.24084,0.23935
33.21562,-96.99175,815.36914,-20.96981,4.92834,0.07604
33.21547,-96.95964,803.36914,-20.53231,4.11584,0.07879
33.21531,-96.92752,806.71289,-20.65731,3.74084,0.05589
